[26.357909, 50.162173]
[-39.952548, -71.079932]
[-34.439688, -58.722422]
[53.38955, -3.024812]
[39.114089, -84.513816]
[13.797288, 121.035256]
[46.113092, 4.672613]
[1.378935, 103.945478]
[54.563636, 53.801763]
[40.436883, -79.857683]
[41.448505, 31.764531]
[18.391381, -66.136207]
[32.575806, -97.138686]
[33.195205, -97.131996]
[42.978992, -87.988836]
[-36.023285, -60.019187]
[41.461369, -81.604513]
[50.397297, 36.883145]
[1.476327, 103.956788]
[5.467949, -76.731483]
[21.91029, -102.308232]
[-30.094118, -51.228403]
[36.078868, -79.772612]
[40.759749, -73.922567]
[10.393142, -71.71534]
[4.720114, -74.13173]
[39.780434, -86.166831]
[37.582378, -4.641724]
[6.413687, 100.138869]
[40.568436, -74.538489]
[14.601405, 120.988126]
[10.973319, -74.785313]
[35.72389, 140.024422]
[33.368515, -84.238266]
[-0.897736, 100.369002]
[-10.906059, -37.102053]
[54.990103, 73.261663]
[42.097965, -78.173425]
[-6.22162, 106.83232]
[14.289905, 120.937328]
[38.32408, 26.767555]
[34.79569, 134.62016]
[55.036813, 61.375914]
[-6.907547, 107.593055]
[41.436819, -96.483673]
[-7.420977, 109.244275]
[54.254451, 48.295573]
[-32.97859, 27.87125]
[3.190938, 101.695473]
[41.017416, 29.030937]
[-22.891924, -42.468778]
[40.809526, -72.823442]
[14.028391, 100.529085]
[-6.670233, 106.873897]
[13.950411, 100.660989]
[-26.806291, -65.267677]
[-35.661236, -63.73176]
[39.349737, -74.481696]
[53.465321, -3.000436]
[40.913739, 38.382379]
[-6.93524, 107.61134]
[54.716432, -1.755894]
[40.761407, -73.982614]
[41.154523, 27.844001]
[-10.164906, 123.580439]
[22.158474, 113.558616]
[2.674127, 101.948845]
[17.196325, 104.094387]
[-22.903936, -43.559539]
[38.41136, -121.451653]
[40.354497, 27.9707]
[40.987293, 28.81732]
[-9.972665, -67.813698]
[41.48543, -81.930441]
[37.767174, 30.553182]
[38.333751, 140.314637]
[30.522469, -87.885734]
[-7.29297, 112.76045]
[19.367828, -99.179711]
[5.971566, 116.070545]
[42.88631, 143.181502]
[-31.42129, -63.047727]
[10.695181, -71.620195]
[6.045997, 116.12534]
[-8.025167, -34.906713]
[37.597707, -0.970799]
[-22.964131, -43.215838]
[33.33723, 130.694082]
[50.079014, 20.028328]
[35.608246, -79.127274]
[33.089301, -97.046637]
[36.497504, 139.002991]
[-6.229409, 106.526174]
[43.456793, 142.469068]
[-36.691588, -56.684067]
[29.516416, -95.691643]
[-23.724437, -46.539311]
[-34.719283, -58.407997]
[51.521197, -0.115037]
[-23.001584, -43.273042]
[36.26899, 140.300323]
[-22.916735, -43.365689]
[21.60783, 39.17062]
[-22.862726, -43.098068]
[5.641572, 0.004802]
[50.717624, -2.008065]
[-22.580715, -44.960709]
[52.124282, 21.431351]
[1.857512, 103.086555]
[-6.216866, 106.682454]
[-22.631141, -54.819591]
[34.083658, -117.934457]
[-2.985943, -60.016685]
[58.000332, 56.205265]
[40.082446, -74.665707]
[37.009646, -87.936388]
[22.164923, -100.942558]
[-26.857147, -65.235954]
[-6.11207, 106.748001]
[31.3163, -89.46713]
[14.577019, 121.016035]
[-6.212794, 106.899564]
[38.976523, -84.572525]
[-6.334943, 106.768618]
[-6.291903, 106.907095]
[38.674836, 29.404025]
[42.316681, -83.390775]
[20.004555, 41.212881]
[42.657143, 141.605779]
[41.158082, 1.094052]
[-7.557348, 110.734888]
[-28.253285, -52.378509]
[-23.689933, -46.776039]
[39.630204, -104.879943]
[29.035342, -81.30088]
[38.845836, -77.294513]
[50.461689, 30.43789]
[42.224892, -71.710659]
[35.038097, 135.97477]
[16.228205, 103.682023]
[40.306968, -88.146615]
[32.786323, -96.782697]
[-22.866847, -43.343489]
[-31.021156, -64.059352]
[10.475848, -73.268976]
[34.397611, -81.09374]
[-22.70643, -43.303067]
[-34.606578, -58.810307]
[42.296742, -71.049084]
[1.366918, 103.895202]
[51.074542, -1.337059]
[-23.025315, -46.973928]
[40.847698, -73.056138]
[32.774828, -97.100679]
[-29.379456, -50.875443]
[34.276876, 135.473185]
[37.967523, 34.646935]
[35.536639, 139.55699]
[36.647807, -4.476158]
[32.886971, -96.963638]
[14.680427, 121.036722]
[-25.648247, 28.200832]
[41.965763, -87.717965]
[-7.099099, 110.3777]
[53.446927, -1.460903]
[-6.244357, 106.995256]
[42.784485, 141.600771]
[3.810812, 100.813159]
[35.00619, 135.76211]
[-39.31932, -72.218999]
[-6.389379, 106.853176]
[14.425183, 120.927841]
[-2.982051, 104.736949]
[21.335106, 40.43059]
[-6.8784, 107.59388]
[-30.334464, -54.330518]
[-20.279902, -40.290663]
[14.565551, 121.059099]
[40.099957, -3.4856]
[37.547436, -77.454424]
[41.592795, -81.493219]
[3.187299, 101.532925]
[26.75608, -80.062592]
[40.660777, -111.857199]
[28.06067, 82.40971]
[40.298802, -3.691659]
[38.087856, -0.722692]
[-6.1865, 106.80228]
[40.309436, -3.856427]
[-6.99027, 110.4336]
[47.367652, 0.694967]
[31.937154, 131.419642]
[-23.504284, -46.716183]
[14.092356, 77.593239]
[14.34143, 121.058463]
[47.617098, -122.652906]
[3.106131, 101.726053]
[32.267664, -82.356514]
[-6.29764, 106.97278]
[36.689467, -6.108106]
[8.147949, 98.299677]
[-8.6477, 115.16838]
[41.647149, -4.708212]
[14.773804, 121.053043]
[14.935282, -91.695414]
[13.0604, 80.2496]
[40.861836, 29.423384]
[37.610543, 126.916723]
[-32.585278, -61.169903]
[-7.76042, 110.39285]
[24.791731, 46.882581]
[51.217563, 4.420823]
[-22.891488, -43.43841]
[-23.693636, -45.37608]
[40.419913, -3.705696]
[35.068265, 136.792698]
[38.465286, 27.113871]
[-19.917904, -43.936546]
[6.055455, 100.506496]
[-23.386981, -46.32247]
[3.024248, 101.715461]
[-1.328226, -48.478256]
[-25.457021, -49.321491]
[30.47993, -90.096431]
[-39.319257, -72.218995]
[45.647768, 10.379863]
[27.283216, -80.292351]
[1.359726, 103.751291]
[-33.546684, -70.665879]
[-34.821506, -58.368244]
[3.060945, 101.439912]
[36.785198, -3.608307]
[-23.012028, -45.552132]
[-34.424981, -58.745688]
[-31.316567, -64.46667]
[31.362959, 37.314231]
[9.89478, -84.05932]
[38.256581, -85.524512]
[41.059171, 29.035719]
[-28.510515, -50.938749]
[-34.911104, -56.169868]
[28.168817, -80.667731]
[34.826482, 135.467139]
[2.92926, 101.763985]
[-33.884327, 151.185765]
[-23.405962, -46.744446]
[35.177185, 136.909253]
[51.156317, 14.98745]
[-3.440928, 114.830166]
[-7.100998, 112.198502]
[50.624775, 3.046778]
[49.244225, 4.062769]
[-22.800255, -43.326141]
[14.076769, 121.14759]
[55.824057, 49.115553]
[-29.370069, -50.80206]
[34.754841, -86.65591]
[14.704745, 121.015465]
[-37.012378, -62.411983]
[14.591276, 121.029683]
[-18.210607, -45.231027]
[9.53196, -69.21762]
[-29.681886, -53.83122]
[32.808176, 130.774794]
[1.321466, 103.954344]
[34.514285, 133.509067]
[40.34944, -3.677982]
[49.88419, 2.324571]
[30.500871, -85.496991]
[3.452834, 97.830419]
[42.747082, -87.809237]
[53.500425, -2.272677]
[40.9874, 29.054201]
[34.972731, -105.032364]
[57.245284, 22.597771]
[40.488424, -3.660864]
[34.832327, 135.653468]
[21.138693, -86.835517]
[43.806072, -79.165831]
[-22.942861, -43.340996]
[-27.621384, -48.665588]
[39.292284, -76.689284]
[8.956378, -75.449513]
[13.714244, 100.716602]
[13.828606, 100.56845]
[-34.654958, -58.547693]
[39.952468, 32.830582]
[-6.181066, 106.851481]
[-22.947819, -47.004351]
[-23.546467, -46.622842]
[37.602368, 126.768158]
[31.224937, 29.949183]
[53.193716, -2.901918]
[40.922362, 29.255578]
[-25.54194, -49.152974]
[-6.85777, 107.15149]
[33.545384, 130.386437]
[13.601524, 100.707739]
[40.630924, -3.181112]
[39.542918, -76.322052]
[35.062957, 133.975552]
[-29.856767, 31.027936]
[-20.00725, -44.013941]
[39.318613, 26.692539]
[35.695441, 139.803101]
[-23.116344, -46.583021]
[43.33401, -79.800962]
[-32.947979, -60.642862]
[39.664274, 27.882738]
[39.698251, 141.140109]
[14.5176, 121.01497]
[-8.577643, 116.129094]
[40.276437, -3.796888]
[34.02675, -117.64854]
[38.096755, -85.684877]
[27.9845, 45.563206]
[47.102767, -122.252115]
[38.435522, 27.140093]
[15.092843, 120.781232]
[25.931117, -80.124825]
[-23.600226, -46.485325]
[-0.479003, 117.158986]
[-28.471474, -65.81911]
[-20.346109, -40.305025]
[14.66043, 121.11215]
[21.554611, 39.781165]
[-20.504292, -54.624368]
[46.096399, 19.661933]
[38.27316, -0.686022]
[37.592035, -97.342076]
[50.838179, 4.373405]
[-22.865479, -43.466564]
[58.45899, 8.631716]
[-29.686179, -53.811768]
[-29.26484, -51.533572]
[35.721851, 139.8439]
[-6.276494, 106.766076]
[38.472227, -78.878298]
[1.438552, 103.799791]
[35.653172, 140.286656]
[38.778159, -9.319291]
[39.064102, 117.16272]
[17.5469, -99.500626]
[41.204895, 29.073029]
[5.93358, 116.069685]
[36.74503, -3.58883]
[37.953861, 126.680563]
[-1.043509, 37.065785]
[14.321604, 121.086126]
[10.000083, -84.106621]
[42.274865, -83.356448]
[45.486976, 9.889555]
[-22.792585, -43.316283]
[6.027627, 116.119539]
[37.405285, -77.703511]
[39.476174, -84.466745]
[34.967096, 135.772691]
[2.893398, 101.785352]
[-21.785263, -43.359321]
[44.981849, -93.241326]
[18.194222, -66.262837]
[-6.384299, 106.889664]
[7.062305, -73.09851]
[1.303121, 103.851805]
[10.705155, 122.525344]
[48.90471, 2.30906]
[13.869436, 100.669403]
[51.578141, 45.843762]
[-35.08435, -57.510879]
[-4.004089, 122.54363]
[40.206718, 29.053893]
[9.756879, -63.156899]
[34.967096, 135.772691]
[-22.823685, -43.310984]
[34.664731, 135.022658]
[-3.516089, 122.112962]
[42.119041, -72.747786]
[-36.884709, 174.714244]
[-22.759106, -43.375833]
[19.847025, -90.537277]
[-28.314576, -53.517904]
[-18.844411, -41.960989]
[-29.647732, -51.026432]
[32.758586, -96.774617]
[-34.923628, -56.161378]
[34.406938, 132.442586]
[13.746019, 100.53401]
[8.991666, -73.973466]
[34.986304, 135.809249]
[33.893537, -98.517616]
[29.995785, 30.962092]
[47.861925, 35.098025]
[37.471472, -121.157193]
[-22.788526, -43.310558]
[5.675697, -75.587962]
[-22.378925, -41.78807]
[-20.512738, -54.607303]
[6.462405, 100.165786]
[41.221798, 1.537723]
[31.005131, 31.380652]
[39.568957, -105.080525]
[14.225283, 121.146934]
[9.929224, -83.995924]
[-6.217945, 106.809088]
[41.230894, -89.916586]
[14.954123, 100.627487]
[40.661147, -73.993395]
[2.890892, 101.784949]
[53.46797, -2.189089]
[35.195859, 136.997883]
[35.030531, 136.896631]
[51.454436, -0.117553]
[1.370553, 103.85895]
[35.880998, -84.624584]
[39.679956, -75.724432]
[30.058783, 31.359539]
[-34.909669, -58.511828]
[18.391919, -66.13333]
[38.698907, -9.192306]
[-22.906281, -43.092408]
[2.812264, 101.737822]
[13.840558, 100.641187]
[25.361884, 68.341553]
[43.067352, -73.79528]
[-6.86944, 107.58903]
[34.669601, 135.136827]
[44.975681, -93.132345]
[-6.364274, 106.880681]
[39.778166, -86.162553]
[-22.898429, -47.081509]
[41.71131, -71.491298]
[-23.180368, -47.262601]
[3.174665, 101.735938]
[34.737542, 135.349228]
[13.615092, 123.221208]
[-23.048633, -45.580768]
[6.43048, 100.218418]
[-21.698536, -43.356286]
[-31.23637, -61.486]
[15.227016, 120.57199]
[-22.951083, -43.186923]
[-6.8621, 107.63414]
[30.428409, -84.290076]
[-34.631379, -58.456942]
[-6.182203, 106.903391]
[-26.97778, -48.643678]
[30.236464, -87.877169]
[-8.816108, 115.150781]
[34.629537, -92.441267]
[36.647807, -4.476158]
[14.499202, 120.992748]
[35.062439, 136.976557]
[-6.929546, 107.583808]
[39.282703, -76.767301]
[35.807425, 139.707187]
[35.69189, -88.828774]
[38.321472, 140.800384]
[-34.929968, -57.923697]
[0.621954, 35.217167]
[34.653052, 135.476992]
[35.004363, 135.726639]
[13.623202, 123.185472]
[34.671462, 135.210977]
[47.619183, -52.833603]
[33.585559, -101.879432]
[32.590704, -94.732394]
[35.525444, 133.208433]
[33.766565, -84.384034]
[55.35461, 86.171259]
[38.618059, 27.400207]
[-19.921732, -44.00072]
[36.046015, 139.763628]
[-28.51426, -50.957832]
[13.8116, 121.12228]
[40.98373, 29.05412]
[55.783101, 37.619998]
[-40.82345, -62.991539]
[-21.372218, -42.681851]
[42.6505, 21.164233]
[2.845585, 101.737694]
[-34.881184, -57.999861]
[53.345839, -6.237994]
[19.270279, -98.891789]
[0.0, 0.0]
[30.240256, -97.717698]
[-45.884859, -67.541549]
[-7.569391, 110.800897]
[39.926598, 32.81928]
[34.650876, 135.532724]
[35.397908, -97.545946]
[-27.02076, -50.935562]
[-2.566074, -44.198309]
[40.985905, -8.552322]
[29.33712, 47.97162]
[32.914689, -97.034035]
[-19.871824, -43.909]
[3.56524, 98.68896]
[55.838749, 37.544505]
[36.166901, -86.805258]
[43.062093, 141.32905]
[-7.551198, 110.783963]
[50.426654, 19.430136]
[2.958056, 101.755425]
[29.020719, -95.415734]
[31.508254, 31.830048]
[10.49794, -66.907453]
[1.864282, 103.114999]
[-3.074603, -60.057813]
[36.709831, -4.437724]
[-27.37505, -55.94839]
[26.463951, -81.774653]
[52.39208, -2.272849]
[-37.506548, -61.917728]
[7.893243, -72.510191]
[-20.935244, -54.957151]
[40.199796, -85.411045]
[52.958161, -1.141938]
[16.048126, 102.187939]
[40.911957, -75.455566]
[41.851109, 12.569976]
[34.571601, 135.608745]
[29.307461, 47.727511]
[37.25309, -6.936949]
[4.652163, -74.172745]
[3.059588, 101.521844]
[35.738965, 139.940844]
[-5.366589, 105.285634]
[37.410464, -5.984517]
[43.350593, -4.047127]
[-7.551199, 110.783964]
[37.630732, -0.986318]
[51.188452, -2.50563]
[-19.885095, -43.901553]
[-22.800416, -43.419052]
[18.259894, 42.769542]
[40.890037, 29.185512]
[1.423652, 103.845869]
[35.660981, 140.107249]
[-6.363486, 106.728862]
[19.976581, 42.596627]
[39.660365, -81.85992]
[55.015855, 82.958978]
[-22.690455, -43.237507]
[48.7701, 2.470335]
[42.382466, -83.302597]
[30.446644, -84.310005]
[-0.516204, 117.196566]
[-34.747581, -56.221385]
[51.502399, 0.038977]
[14.665599, 120.951446]
[37.480403, -97.237528]
[-6.170252, 106.594228]
[-6.851342, 107.178001]
[37.778262, -3.80272]
[29.84783, -95.360815]
[29.311712, 47.993275]
[15.136077, 100.146295]
[-6.194783, 106.851109]
[-34.874431, -58.009962]
[32.831165, -97.392521]
[51.500084, -2.54808]
[14.690002, 121.090857]
[53.187205, 44.9835]
[40.119946, -74.894142]
[20.183487, 99.880488]
[13.891782, 100.503146]
[41.473203, -71.444447]
[-7.87076, 112.52728]
[-23.681236, -46.656055]
[3.107059, 101.442001]
[29.285609, 47.996383]
[-31.485569, -60.735466]
[9.067387, -79.390499]
[1.347521, 103.934634]
[13.768858, 100.611309]
[-6.216512, 107.02575]
[3.811072, 100.815865]
[26.987549, 49.653971]
[32.636439, 73.901651]
[-1.44755, -48.490272]
[36.733949, -4.593702]
[-22.955629, -42.746578]
[61.918168, 129.553093]
[19.560279, -71.063573]
[-20.342477, -40.294435]
[35.55688, 138.453136]
[19.472578, -99.166495]
[-38.686897, -62.307909]
[2.977183, 101.791657]
[38.295789, 140.273196]
[-19.838162, -43.925138]
[36.897225, 30.709065]
[38.707338, -77.023031]
[46.463052, 30.714153]
[-29.926, -51.197112]
[41.06744, 29.010406]
[-6.327743, 107.324227]
[40.387467, -8.449875]
[33.202571, 131.575729]
[40.771234, 29.950455]
[3.62034, 98.680383]
[13.746605, 100.359479]
[34.906113, 134.660843]
[44.967691, 19.613209]
[36.672531, 138.223465]
[35.657118, 139.336454]
[20.1323, 99.857954]
[-23.518713, -46.765232]
[38.483523, 27.116446]
[-0.049212, -51.139332]
[-22.26307, -42.527044]
[-7.399339, 109.248852]
[-6.242849, 106.802345]
[-6.922894, 109.418962]
[29.928657, -90.077404]
[35.449232, 139.306536]
[17.41338, 78.517779]
[50.847318, -1.039332]
[39.913714, 32.790164]
[43.101928, 141.418258]
[13.685389, 100.61028]
[40.763762, -74.176503]
[34.071964, 134.549848]
[36.330951, 138.605232]
[32.637622, -97.09223]
[10.248268, -68.009601]
[-23.723601, -46.546658]
[43.690077, -85.475321]
[35.672361, 139.841216]
[37.302977, -6.596685]
[35.151758, 136.820506]
[-22.917627, -43.400305]
[37.000324, 35.316742]
[-34.691495, -58.467882]
[19.454791, -99.222503]
[-22.819718, -47.292255]
[26.388031, 127.835399]
[35.753649, 139.663614]
[32.459439, -97.38081]
[49.94786, 36.263435]
[43.821851, 143.914334]
[53.318172, 6.91835]
[39.103146, -94.741964]
[62.542086, 113.983281]
[55.998519, 37.234763]
[-23.539951, -46.23164]
[14.643487, 120.973964]
[41.53508, 2.106677]
[16.765241, -93.088286]
[-23.684742, -46.641905]
[35.731909, 139.648739]
[-22.931141, -43.355523]
[29.12914, -82.037269]
[-19.934041, -44.050534]
[-6.83274, 107.46298]
[16.762756, -93.131143]
[51.409835, -0.351106]
[36.781521, 34.587983]
[37.158234, 33.271847]
[-8.178998, 114.380603]
[33.900496, 133.122501]
[35.717364, -77.936046]
[51.532705, -0.47268]
[4.211651, 101.272037]
[34.111692, -117.313861]
[2.228214, 102.26597]
[32.699366, -96.877022]
[-6.20003, 107.021405]
[38.454368, -75.571317]
[12.962181, 100.896054]
[43.171066, -2.62675]
[13.791687, 100.502292]
[30.170906, -95.443837]
[22.08215, 59.28403]
[-31.943097, 115.850956]
[34.575715, 135.600749]
[40.735702, -74.007164]
[51.51405, -0.107991]
[-6.904216, 107.650937]
[34.396488, 135.367835]
[13.769494, 100.712834]
[-6.17073, 106.82657]
[-23.538501, -46.638474]
[30.219464, -92.058372]
[36.787136, 34.534267]
[14.589218, 121.103592]
[14.352791, 121.037721]
[41.345836, -72.207918]
[-3.131765, -59.993543]
[1.351295, 103.746572]
[25.830911, -80.294735]
[38.851355, -76.980685]
[15.118213, 120.699365]
[42.486947, -83.147633]
[32.817107, 130.787918]
[-34.908108, -56.169212]
[18.708076, 98.946344]
[-22.852146, -43.383935]
[34.341243, 132.596879]
[38.753676, -9.23224]
[3.241427, 101.649354]
[-26.91143, -48.663234]
[27.983893, -82.578222]
[-27.597059, -48.646492]
[39.181566, 140.485589]
[41.903802, -1.730328]
[40.985711, 29.099707]
[35.316, 139.33877]
[33.836177, 130.896077]
[50.644102, 5.738695]
[-39.030089, -67.559388]
[52.31611, -2.06707]
[14.563331, 120.996955]
[35.819798, 139.573939]
[13.278336, 100.9297]
[52.296654, -0.871521]
[-36.74117, -72.988945]
[36.347124, 139.722428]
[37.127044, -8.591968]
[36.422483, 140.535067]
[41.504389, -81.454733]
[55.955888, -4.552433]
[41.158082, 1.094052]
[-34.710242, -58.408315]
[36.647807, -4.476158]
[55.471017, -4.607342]
[40.562098, -74.182805]
[40.430237, -79.977016]
[40.436718, -3.682334]
[4.801669, -75.727969]
[7.871048, -72.501795]
[33.929027, -85.622491]
[41.042317, 29.009163]
[14.605912, 120.994204]
[31.832807, -91.602417]
[26.405021, 127.749864]
[42.804551, -1.649501]
[-22.294577, -48.556006]
[-26.249723, -49.514658]
[14.618039, -90.538737]
[46.170881, -1.161807]
[-34.843922, -58.37296]
[-23.499088, -46.581381]
[34.934261, -82.128934]
[-25.411123, -52.411372]
[28.145275, -15.64232]
[-23.491302, -46.492351]
[38.799398, -9.378965]
[32.41454, -96.84015]
[40.763617, 29.960415]
[-7.4029, 111.41202]
[33.816419, 35.699808]
[-19.981474, -44.197947]
[35.715762, 140.040766]
[39.810741, -74.93141]
[39.022232, -84.568345]
[34.725211, 135.787405]
[38.392173, 27.169263]
[35.480522, 139.624074]
[-7.731334, 110.498547]
[37.773173, 140.486922]
[48.718742, 44.856686]
[-22.827056, -43.282595]
[35.614047, 140.127277]
[-5.343904, -49.09349]
[-23.405944, -50.359503]
[39.548935, -89.294533]
[35.690744, 139.710218]
[39.777565, 30.524312]
[16.014263, -61.709507]
[41.651575, -81.44678]
[36.351801, 139.404333]
[21.565937, 39.132451]
[21.414253, 39.339095]
[56.969937, 60.589809]
[-39.319239, -72.218926]
[41.104153, 28.997592]
[-6.18587, 106.82284]
[38.705513, -77.790931]
[20.055401, 110.323739]
[-28.505551, -65.791123]
[40.388251, -3.720047]
[25.491494, -103.353793]
[-20.446451, -40.352561]
[42.718132, -87.804937]
[13.73191, 100.521967]
[39.16297, -84.535204]
[39.822133, 32.703069]
[13.951382, 100.607958]
[40.300766, -79.518967]
[33.819495, -117.926277]
[-23.599417, -46.531069]
[34.062404, -117.175373]
[-4.004089, 122.54363]
[41.28738, 36.289641]
[37.625988, -0.999776]
[21.558108, 39.119652]
[36.721133, -4.429993]
[14.513393, 120.995757]
[51.878963, 0.860246]
[33.518224, -86.892632]
[2.367443, 102.108229]
[28.815045, -81.266677]
[43.14039, -87.908106]
[40.37586, 28.886039]
[-6.27531, 106.85539]
[-33.040644, -71.652633]
[35.35791, 136.875324]
[14.347271, 120.97733]
[62.078064, 129.732888]
[21.397932, 39.42738]
[-6.304291, 106.98007]
[52.958436, -1.155335]
[39.733102, -91.392423]
[37.891914, 139.002814]
[45.975584, 12.708201]
[43.644275, -79.425562]
[-22.957055, -43.383747]
[38.589196, -77.302203]
[8.260403, -73.361801]
[-7.37447, 109.382033]
[31.346418, -109.517405]
[41.000824, 29.053988]
[48.90471, 2.30906]
[-22.328152, -41.754646]
[35.574097, -97.674483]
[54.667381, -5.989632]
[13.2753, 100.920444]
[-7.610282, 110.986728]
[-22.109096, -45.044271]
[-25.330015, -57.635587]
[57.989321, 56.217719]
[-39.07291, -67.580615]
[40.882214, 29.231646]
[-8.236569, -35.75318]
[35.784691, 139.288098]
[29.641847, -82.400558]
[41.063154, -85.040117]
[52.426745, -1.757407]
[43.358219, -4.068727]
[32.753724, 129.855906]
[39.648989, -106.929662]
[53.587677, -2.414872]
[-34.862858, -57.886935]
[51.507576, 5.373073]
[-33.452144, -70.788462]
[30.413453, -91.181852]
[39.780301, -75.920293]
[2.439271, -76.622395]
[-3.797313, -38.581955]
[12.875431, 77.650285]
[18.149498, 100.144719]
[53.254366, -1.369116]
[41.957822, 12.777993]
[37.983598, -1.125259]
[-8.092011, -34.942137]
[45.467005, 9.191554]
[45.486976, 9.889555]
[14.99648, 120.639962]
